name,base_fond,science_fond,ams,n_buildings,n_days,guests,employees
0.01639344262295082,-0.9557075951933011,0.30580222366752013,0.17481418706729726,0.030303030303030304,0.9466278342126948,0.8053304110231918,56
0.016836508639787327,-1.5998218130206707,0.059791303715507,0.060964470527239606,0.0,0.8970315243699816,0.20909127620559215,4
0.017279574656623838,-0.5869395689665565,0.09515776374001231,0.11429494010380921,0.0,0.8601343461580133,0.41193593186876915,4
0.017722640673460344,0.15517492796023813,0.1219631091765047,0.0,0.0,0.8944258678557022,0.3940362131087935,9
0.018165706690296855,-0.4022949427792763,0.08691950298983538,0.0,0.0,0.861571400732946,0.38924437871559997,4
0.01860877270713336,-0.6288203462553801,0.12747548783981963,0.0,0.0,0.8700738898480012,0.3124114583645648,3
0.01905183872396987,0.48087325114665475,0.14601369798755187,0.06653319973266479,0.16161616161616163,0.9477551585271167,0.5929246182259612,28
0.01949490474080638,0.5740784057542742,0.3506707857806236,0.0,0.030303030303030304,0.998051115543332,0.3470673197396387,14
0.01993797075764289,-0.6920669921548344,0.0,0.07689820110596433,0.0,0.9397878056493667,0.5469688933691548,49
0.020381036774479395,-0.20981527223156432,0.0674166151627327,0.06403124237432849,0.0,0.8601343461580133,0.27834710652891387,5
0.020824102791315906,0.8694887337123908,0.0,0.0,0.010101010101010102,0.8601343461580133,0.5561585959452309,29
0.021267168808152416,-0.6537886015239138,0.05352569476429055,0.07935153852740769,0.0,0.8601343461580133,0.3149596620651371,3
0.021710234824988923,1.2532597440367965,0.21142374511865977,0.2513961017995307,0.25252525252525254,0.9351535964609607,0.894821645618727,110
0.022153300841825433,1.8746833514379857,0.42178193417926285,0.4863983278480029,0.0202020202020202,0.9397878056493667,0.6930882153597154,77
0.02259636685866194,0.4522386741491077,0.18809572031282373,0.20245164031606824,0.0202020202020202,0.8630026723764446,0.5016607510192097,12
0.02303943287549845,0.19747176455740573,0.13307892395116516,0.15954100831238763,0.010101010101010102,0.9208772777137151,0.24344882811725477,4
0.023482498892334957,1.3337577982600466,0.33018933962198116,0.09386160024205852,0.030303030303030304,0.861571400732946,0.6928255810012779,26
0.023925564909171467,1.2453324807562822,0.3046473370965189,0.3482767099113386,0.0202020202020202,0.8714714182607513,0.6623427890898163,30
0.024368630926007974,0.930931036794361,0.2578177650977527,0.023094010767585032,0.0202020202020202,0.938634901808634,0.46275642631951835,7
0.024811696942844484,0.20350729370638634,0.1115347479487895,0.18439088914585774,0.030303030303030304,0.9901470008506674,0.6277597215373752,78
0.02525476295968099,-0.2920384280529941,0.19737021051820358,0.0,0.0,0.8714714182607513,0.36672579134208466,3
0.0256978289765175,-0.2694742844148367,0.09959919678390985,0.057821564604681304,0.010101010101010102,0.8931158460305351,0.18336289567104233,5
0.026140894993354008,0.8229258136921573,0.08605230967266364,0.266520793435209,0.010101010101010102,0.9443624092069833,0.587579343048648,57
0.02658396101019052,0.5719235890223835,0.2058761763779384,0.09128709291752768,0.0,0.9257000027701516,0.5262045694462882,13
0.027027027027027025,0.17487079546614845,0.18556669959882352,0.03915780041490243,0.0,0.8601343461580133,0.21836611221903962,5
0.027470093043863535,-0.11325296570124209,0.09507891459203771,0.048304589153964794,0.0,0.9280870622230846,0.17770458768822275,6
0.027913159060700042,-0.2168625326946183,0.10613670430157515,0.039581140290126396,0.0,0.9280870622230846,0.4319084282117292,8
0.028356225077536552,-0.5846311395655556,0.1018086440337951,0.0720416546173115,0.0,0.8378512446561659,0.2510366847622051,4
0.028799291094373063,-0.3199308296820949,0.1347775945771403,0.040824829046386304,0.0,0.8770072580059964,0.3340552187989192,4
0.02924235711120957,-0.47766204930187806,0.079435508432942,0.03872983346207417,0.0,0.9477551585271167,0.4824148979219642,10
0.02968542312804608,-0.7325445384314329,0.045000000000000005,0.0,0.0,0.9292746109838999,0.3271478565275643,5
0.030128489144882586,1.4748361560157714,0.27643263193769296,0.27904599381941797,0.08080808080808081,0.9466278342126948,0.7154079525695343,16
0.030571555161719097,-1.2014857703059354,0.013601470508735444,0.05062937223917884,0.0,0.8770072580059964,0.17184770252511047,4
0.031014621178555603,1.2334198291154155,0.4158485301164356,0.1549085751876463,0.11111111111111112,0.9184411687142897,0.6338573531006113,14
0.03145768719539211,1.2719541511790162,0.23524455360326624,0.25168763709540176,0.010101010101010102,0.8756313548454837,0.4242037941610371,15
0.03190075321222862,0.3356915177773872,0.09041570660012563,0.19334770061558357,0.16161616161616163,0.9685221622375786,0.7128632808197477,39
0.03234381922906513,0.5744654649182487,0.20431593183107383,0.17797939955698994,0.060606060606060615,0.9555479386898584,0.583581448905378,42
0.03278688524590164,1.1692332176206925,0.09055385138137417,0.34985234980869667,0.050505050505050504,0.8742501083583214,0.7163237523999628,73
0.033229951262738144,-0.13710188152312244,0.05069516742254631,0.11423659658795862,0.0,0.8783778590217215,0.2618084285704403,4
0.033673017279574655,0.11385567406540006,0.07829431652425355,0.09702233419854077,0.0,0.8601343461580133,0.265249872150823,4
0.034116083296411165,-0.09997693375134778,0.08249242389456136,0.07733045971672482,0.0,0.9268955350670316,0.34068804259968694,3
0.034559149313247675,1.8470203202891455,0.5608342000983892,0.4130778780488412,0.030303030303030304,0.8742501083583214,0.7595328261415842,78
0.03500221533008418,1.2314627516588816,0.19145495553784972,0.3726481808176,0.010101010101010102,0.7101153642394435,0.5049334852954795,18
0.03544528134692069,1.336509657087413,0.3464606759792517,0.021908902300206645,0.010101010101010102,0.8983272289848883,0.5049334852954795,17
0.0358883473637572,0.9630306218967261,0.3432928778754375,0.17268468374467957,0.030303030303030304,0.8700738898480012,0.44632637452846363,24
0.03633141338059371,0.8452750109393002,0.07536577472566709,0.21534468494330974,0.0202020202020202,0.8824582539481916,0.8111226172084175,50
0.03677447939743022,-0.3408035764695008,0.024083189157584593,0.05612486080160912,0.010101010101010102,0.9351535964609607,0.3045247581297526,3
0.03721754541426672,-0.7862392776154857,0.022693611435820434,0.0,0.0,0.9409369844308109,0.15947877810420358,2
0.03766061143110323,0.03946111631629961,0.06996427659884721,0.15133847274679804,0.0,0.9397878056493667,0.4147411088308015,7
0.03810367744793974,-0.3314173129666428,0.051478150704935006,0.09119576013536301,0.0,0.930458207828055,0.418862407120431,7
0.038546743464776254,-1.292793068012942,0.13917614738165446,0.04697517074654084,0.0,0.8601343461580133,0.15947877810420358,3
0.03898980948161276,0.48804948478928795,0.13080519867344725,0.0161245154965971,0.0,0.861571400732946,0.3843108934201205,4
0.03943287549844927,-0.6798236748036675,0.07612489737267303,0.0776745346515403,0.0,0.8700738898480012,0.28146690017288617,4
0.03987594151528578,-1.9060740365483941,0.04620606020859169,0.028401877872187724,0.0,0.8253702965707415,0.5830749110344965,11
0.04031900753212229,0.26736878731170605,0.07007139216541941,0.10526157893552614,0.0,0.8672622505148304,0.3149596620651371,5
0.04076207354895879,0.6962664664599819,0.19543541132558348,0.27589853207293435,0.0,0.9466278342126948,0.9587980407810839,83
0.0412051395657953,0.6942918203153827,0.17903910187442296,0.03785938897200182,0.0,0.9110310981201915,0.3018108105224636,5
0.04164820558263181,-1.4589766372460309,0.0,0.040987803063838396,0.0,0.6706848078243111,0.36297497955385405,2
0.04209127159946832,-0.6486484581730866,0.020615528128088305,0.07222649560006816,0.0,0.8601343461580133,0.06767378909116273,5
0.04253433761630483,0.8929555271444081,0.19572940504686567,0.029268868558020255,0.010101010101010102,0.8983272289848883,0.44165742392006707,11
0.042977403633141335,-0.11805581166179564,0.1709532099727876,0.09219544457292887,0.0,0.9268955350670316,0.46379633062031966,8
0.043420469649977846,0.6486529666117746,0.24544856895080894,0.0,0.0,0.9147554308250747,0.36857005430979567,7
0.043863535666814356,0.7653531327029552,0.1579398619728408,0.085107774811314,0.0,0.933985547715142,0.6304548866812258,6
0.044306601683650866,0.7458069477588779,0.19337786843379987,0.13284075679800483,0.0,0.9245004383162407,0.630836381933828,8
0.04474966770048737,0.6001013175548782,0.11949895397031726,0.040824829046386304,0.0,0.9292746109838999,0.4708997047760324,6
0.04519273371732388,0.4816747961969409,0.07513321502504734,0.0,0.010101010101010102,0.8672622505148304,0.4541953651658962,4
0.04563579973416039,0.4023323802653346,0.05696490147450446,0.0,0.0,0.8601343461580133,0.38761603311350945,4
0.0460788657509969,0.45986180271350546,0.15134397906755326,0.010801234497346433,0.0,0.8601343461580133,0.5105107521986066,6
0.046521931767833404,-0.17855587511418775,0.07314369419163896,0.13152946437965907,0.0,0.9443624092069833,0.222817152006137,3
0.046964997784669914,0.759288213028002,0.2826835686770634,0.13882843128600617,0.010101010101010102,0.8601343461580133,0.5860913322980451,20
0.047408063801506424,0.25522229607294783,0.13827508813954886,0.0,0.0,0.9363178217997907,0.38093897873070265,12
0.047851129818342934,0.650932612536236,0.19270443689754527,0.026770630673681683,0.010101010101010102,0.8700738898480012,0.45853078035512546,21
0.04829419583517944,0.421805548197117,0.1750428518963285,0.012909944487358056,0.010101010101010102,0.9941210145229391,0.489672741408784,11
0.04873726185201595,2.16796366899884,0.5688277419395085,0.6443860126766668,0.16161616161616163,0.9397878056493667,0.9029276062214584,112
0.04918032786885246,1.199587104891509,0.3224127789030702,0.41396859784287987,0.030303030303030304,0.9268955350670316,0.6148524927963659,40
0.04962339388568897,0.4313408462337736,0.14042791745233568,0.07552041666551723,0.0,0.9397878056493667,0.3385062585860166,12
0.05006645990252548,-0.48300152668016344,0.06873863542433761,0.0,0.0,0.9454969253952177,0.45198468251128315,5
0.05050952591936198,-0.0885132559177591,0.12631310304160848,0.03719318934070232,0.0,0.8601343461580133,0.29339369426810236,4
0.05095259193619849,-0.19262129579029094,0.10409130607308183,0.0,0.0,0.8714714182607513,0.3317843796829061,3
0.051395657953035,-0.18300966813943892,0.14453373308677805,0.03692334401612797,0.010101010101010102,0.8742501083583214,0.36857005430979567,8
0.05183872396987151,0.16979742565115682,0.08783507272155014,0.15280706789936124,0.010101010101010102,0.8601343461580133,0.2875368091049901,5
0.052281789986708016,0.3706136099037969,0.1521512405470294,0.0763544366752843,0.0202020202020202,0.8644282074448602,0.37219854722091533,7
0.052724856003544526,0.18521836972313918,0.06917369442208506,0.08875058685251982,0.0202020202020202,0.9292746109838999,0.3071952807074359,6
0.05316792202038104,2.454769771734581,0.9171423008454033,0.6321154957758907,0.21212121212121213,0.8891565785397137,0.8154646672926149,128
0.05361098803721755,0.18055907480031247,0.10437911668528338,0.1269514342836136,0.0,0.938634901808634,0.41749991710234324,7
0.05405405405405405,2.2870273900533276,1.0,0.8452376391682204,0.3434343434343435,0.9280870622230846,0.8785374394511211,105
0.05449712007089056,1.639151691473569,0.42131935630825224,0.4825936869320471,0.15151515151515152,0.943224262560761,0.7672811844492711,98
0.05494018608772707,3.206533513635873,1.0,1.0,0.12121212121212123,0.8970315243699816,0.7845294466544561,227
0.05538325210456358,2.020785869443969,0.6406090851681703,0.8617037387254005,0.060606060606060615,0.938634901808634,0.6866680353644313,211
0.055826318121400084,3.8208968752784225,1.0,1.0,0.20202020202020202,0.9420824621469683,1.0,500
0.056269384138236594,2.5902776463378787,1.0,0.5168687776731472,0.30303030303030304,0.9316378789706583,0.7802259717773227,324
0.056712450155073105,-0.27482090527391245,0.07165891430938653,0.09660917830792959,0.0,0.9328136503668327,0.45853078035512546,14
0.057155516171909615,0.7055249658413248,0.22716733920174353,0.30494261755287666,0.04040404040404041,0.8864923674048979,0.7170073196367437,67
0.057598582188746125,-0.8777816110570508,0.05445181356024793,0.0,0.0,0.8601343461580133,0.10712804542625742,4
0.05804164820558263,0.8113487215250992,0.25026985435725174,0.0,0.030303030303030304,0.9397878056493667,0.36297497955385405,6
0.05848471422241914,-0.5869395689665565,0.363028924467459,0.0,0.010101010101010102,0.9292746109838999,0.1390159478348479,4
0.05892778023925565,0.7536431372055609,0.1272399308393399,0.25157503850740043,0.0,0.9800132520195186,0.29905200225092193,4
0.05937084625609216,0.6340917207572933,0.10329569206893384,0.0753878858526576,0.010101010101010102,0.8783778590217215,0.3511886180292682,9
0.05981391227292866,0.19970234086841382,0.07141428428542851,0.0,0.010101010101010102,0.8756313548454837,0.3045247581297526,3
0.06025697828976517,0.5607259813662647,0.15458007633585902,0.0,0.010101010101010102,0.943224262560761,0.3124114583645648,4
0.06070004430660168,0.7596055886383378,0.09864076236526156,0.0,0.0,0.8601343461580133,0.5304302154106811,3
0.06114311032343819,0.6516527263070583,0.16081044742180156,0.017224014243685082,0.0,0.9316378789706583,0.48055002823772014,4
0.0615861763402747,1.9047951249735435,0.4362568051045164,0.21005554820888053,0.0,0.9420824621469683,0.7939682356283838,50
0.06202924235711121,0.16214957769836755,0.11806777714516353,0.0,0.0,0.8770072580059964,0.265249872150823,3
0.06247230837394772,0.9300441126726618,0.3011810086974277,0.034496376621320685,0.0,0.8601343461580133,0.5698844717457758,11
0.06291537439078422,0.6652127028833865,0.1720174409761987,0.0,0.010101010101010102,0.8601343461580133,0.4991633862164863,6
0.06335844040762073,0.9992892913971703,0.16972035823671833,0.05455883674224247,0.0,0.9021862598634844,0.4991633862164863,22
0.06380150642445724,0.6334286030316583,0.17923448328934924,0.0,0.0,0.8824582539481916,0.19413463947927753,6
0.06424457244129375,0.9352988353831075,0.08899438184514796,0.0,0.0,0.9172168283540305,0.38924437871559997,10
0.06468763845813026,0.7085341347060132,0.1632023284147625,0.19991664929831798,0.10101010101010102,0.930458207828055,0.5952988275398114,43
0.06513070447496677,0.5074552046575731,0.1263922465976454,0.23010142691140936,0.030303030303030304,0.8728634768809855,0.4343995804332474,56
0.06557377049180328,1.8427646862543208,0.4076579448508271,0.16891812612426568,0.04040404040404041,0.8658480517393745,0.5752863704380837,25
0.06601683650863979,0.9166075111297969,0.13345411196362592,0.04066120181860508,0.0,0.9861280821188778,0.4017290078900819,14
0.06645990252547629,1.4282379111269226,0.20588831924128187,0.021602468994692866,0.0,0.8601343461580133,0.6173498575990893,49
0.0669029685423128,0.02065962358018012,0.15102979838429237,0.0,0.010101010101010102,0.9351535964609607,0.39245417187663445,7
0.06734603455914931,-0.12222214471072619,0.07,0.0,0.0,0.9122768805617492,0.12383238503639363,3
0.06778910057598582,0.7248408972222677,0.12022894826122368,0.21234406043023665,0.0,0.9891465205188452,0.29339369426810236,12
0.06823216659282233,0.41110774840070946,0.1622189877911954,0.0,0.0,0.9047358802686061,0.22715256719536628,2
0.06867523260965884,0.15337582391980167,0.17926237753639218,0.0,0.0,0.8630026723764446,0.29905200225092193,7
0.06911829862649535,0.9810325701981066,0.18784301956687133,0.0,0.0202020202020202,0.9443624092069833,0.5763460825716927,16
0.06956136464333186,2.4826602442360253,0.6910897192116231,0.8595095500729859,0.09090909090909093,0.9477551585271167,0.7810026325568457,180
0.07000443066016836,0.7318214765629238,0.12743625857659194,0.0,0.0,0.933985547715142,0.5934021696257126,14
0.07044749667700487,0.6919917681639511,0.24385446479406525,0.18800709206481192,0.04040404040404041,0.9409369844308109,0.6885662340573969,33
0.07089056269384138,1.2558653606694947,0.2932319900692965,0.21397040293772718,0.030303030303030304,0.9599254773146844,0.8922155669748856,50
0.07133362871067789,0.7319875006555928,0.21606711920141852,0.21745497618281046,0.0202020202020202,0.9990268926257038,0.8042553406372766,42
0.0717766947275144,0.1829340444609781,0.07605918747922569,0.11428035701729322,0.0,0.8347718269483586,0.2962468252888895,5
0.07221976074435091,0.41048912877806887,0.048476798574163295,0.028867513459481287,0.0202020202020202,0.9292746109838999,0.4161262130485509,5
0.07266282676118742,0.5635337882569562,0.09162423260251625,0.20549939172659368,0.0,0.9292746109838999,0.46379633062031966,8
0.07310589277802393,0.3285891082086207,0.24790118999310998,0.13686976778431875,0.010101010101010102,0.9789838141852627,0.6127424254971645,24
0.07354895879486044,0.9019894540255643,0.17814320082450524,0.27658633371878666,0.010101010101010102,0.9779513881382993,0.5008324411288467,10
0.07399202481169694,1.0599144249806645,0.390915591912116,0.3109447968155548,0.11111111111111112,0.9316378789706583,0.807195280707436,44
0.07443509082853345,2.3443051666561794,0.5603391829954425,1.0,0.010101010101010102,0.9511158498940584,0.7249989360198075,102
0.07487815684536996,0.32322368033463755,0.1294990347454374,0.13344162269197218,0.0,0.9409369844308109,0.4757946039887259,12
0.07532122286220647,0.5198536079791819,0.0811480129146734,0.201585383067986,0.0,0.8983272289848883,0.40763773467508874,7
0.07576428887904298,0.9580564443687035,0.23633662433063568,0.29776948578836393,0.010101010101010102,0.9374782486805202,0.5693345401103724,17
0.07620735489587949,1.7641166212255073,0.42307209787458216,0.4364057744805859,0.0,0.956647384769163,0.6198104048695091,35
0.076650420912716,-0.46712142338572465,0.1334353776177817,0.0,0.010101010101010102,0.9328136503668327,0.265249872150823,8
0.07709348692955251,0.05940400233771617,0.10712142642814276,0.11428035701729322,0.07070707070707072,0.9443624092069833,0.6822464761214975,28
0.077536552946389,0.9249614294984939,0.08806247782114697,0.2985799725366723,0.030303030303030304,0.9409369844308109,0.6858478661447368,44
0.07797961896322551,1.3134231053509964,0.23312014070002618,0.340323375629709,0.0202020202020202,0.9420824621469683,0.46275642631951835,13
0.07842268498006202,0.4104328594799176,0.07984359711335656,0.1441295713354249,0.0,0.9316378789706583,0.46789234232549837,7
0.07886575099689853,0.6224412954662554,0.09542012366372202,0.1700490125424628,0.0,0.9021862598634844,0.4814850676599885,8
0.07930881701373504,-0.5631264608459826,0.16614752480852674,0.0,0.0,0.9328136503668327,0.12383238503639363,6
0.07975188303057155,0.564102546705325,0.12874393189583735,0.13656500283747663,0.0,0.938634901808634,0.46687772460914784,7
0.08019494904740807,0.06903741231680319,0.04647580015448901,0.13290347374441847,0.010101010101010102,0.943224262560761,0.3843108934201205,9
0.08063801506424458,2.390800200989727,0.8849519760981384,0.895566859592292,0.04040404040404041,0.9363178217997907,0.8518994975355906,177
0.08108108108108109,0.3640303949025239,0.14621901381147395,0.048989794855663564,0.0,0.9280870622230846,0.4161262130485509,13
0.08152414709791758,0.44228001438824965,0.14057026712644466,0.17224014243685085,0.0,0.8409042292679456,0.39245417187663445,12
0.08196721311475409,1.3669016474096518,0.3138072656902641,0.0,0.010101010101010102,0.9861280821188778,0.5283307650829759,14
0.0824102791315906,0.5962555717386335,0.14949916387726056,0.0,0.0,0.861571400732946,0.4002185532343357,7
0.08285334514842711,0.6418394049839559,0.055090834083357285,0.23408687845897444,0.010101010101010102,0.943224262560761,0.7588263527043569,97
0.08329641116526362,0.33880067200688624,0.11408330289748804,0.0,0.0,0.9397878056493667,0.21379311108172339,6
0.08373947718210013,1.2787194799828063,0.34410027608242344,0.24832774042918898,0.010101010101010102,0.9443624092069833,0.6774165736385858,49
0.08418254319893664,0.7108070818362111,0.0715192281837549,0.23942987839170501,0.0,0.9443624092069833,0.6364565796070065,50
0.08462560921577315,1.3674753337692243,0.2882967221457781,0.1312757911167681,0.010101010101010102,0.8572426999583622,0.36297497955385405,24
0.08506867523260966,0.34321498397317485,0.20989282979654167,0.08164965809277261,0.0,0.9184411687142897,0.3018108105224636,8
0.08551174124944616,-0.8174986747328629,0.05248809388804285,0.06937819061732103,0.010101010101010102,0.7814880155332473,0.2354995114493886,6
0.08595480726628267,2.231992643957521,0.7274407192342206,0.84684315745794,0.0,0.9409369844308109,0.5596973313385393,91
0.08639787328311918,1.612485253410055,0.2877672670753225,0.0,0.0,0.9970726540639552,0.7346833528531482,49
0.08684093929995569,1.409359774978787,0.23708648211148609,0.0,0.030303030303030304,0.9409369844308109,0.7881318332658553,46
0.0872840053167922,0.8811401623736504,0.34607080200444534,0.057154760664940824,0.050505050505050504,0.9522290605788504,0.6418936760261679,32
0.08772707133362871,-0.7967538320391944,0.0,0.0705691150575094,0.0,0.9477551585271167,0.44400822475865964,9
0.08817013735046522,2.0836187690977415,0.690108687092113,0.46838374580394365,0.060606060606060615,0.9990268926257038,0.8371833657924264,90
0.08861320336730173,1.334338820825687,0.4798280942170853,0.15275252316519466,0.010101010101010102,0.9409369844308109,0.636087730616342,19
0.08905626938413823,0.28004505135293817,0.2686633581268574,0.1701274032404343,0.24242424242424243,0.998051115543332,0.8256128239143183,122
0.08949933540097474,0.7410498664804527,0.6375421554689541,0.5771279465306343,1.0,0.9990268926257038,0.6885662340573969,137
0.08994240141781125,1.2676270525764797,0.2863389599757602,0.425076463709766,0.47474747474747475,0.9748360059708383,0.9193366630524501,167
0.09038546743464776,1.9813054654421498,0.5196777847859191,0.7770842940119173,0.0202020202020202,0.9409369844308109,0.725863726039219,171
0.09082853345148427,2.1972890199106754,0.7757802523911008,0.6212219141874075,1.0,0.9990268926257038,1.0,500
0.09127159946832078,1.4815012935792409,0.6875645424249276,0.41360609279844995,0.08080808080808081,0.930458207828055,1.0,399
0.09171466548515729,1.2934047992038218,0.28970674828177545,0.45790464800727526,0.7070707070707072,0.9631736325239273,0.8117682818447522,321
0.0921577315019938,1.297198812762464,0.2144178164239157,0.41333198924512643,0.7777777777777779,0.9420824621469683,0.8963038605044558,468
0.09260079751883031,1.140879688204121,0.3110064308016797,0.3946813060347973,1.0,0.9990268926257038,0.8891633376359075,264
0.09304386353566681,-0.5681515206486388,0.08783507272155014,0.08342661445845684,0.0202020202020202,0.8601343461580133,0.0,11
0.09348692955250332,1.2964760838798381,0.3887737131031367,0.43601605475028093,0.787878787878788,0.9769159564799725,0.7514071712636039,352
0.09392999556933983,1.3051575862525584,0.2584859764087793,0.0,0.0,0.9871370771883017,0.7719269265336298,20
0.09437306158617634,0.518205558903605,0.06797058187186572,0.21481775221491045,0.0202020202020202,0.9443624092069833,0.723911609044913,62
0.09481612760301285,0.810444508870696,0.13897841559033547,0.0,0.0,0.8644282074448602,0.5097253196886731,16
0.09525919361984936,-0.06547556370922808,0.08677557259966656,0.10387492478938312,0.0,0.9454969253952177,0.7430602270095815,50
0.09570225963668587,-0.6541113045408227,0.09338094023943003,0.0,0.0202020202020202,0.8572426999583622,0.3757498322664983,8
0.09614532565352238,-0.37067264676807266,0.06172519744804386,0.0,0.0,0.8644282074448602,0.27834710652891387,2
0.09658839167035888,-0.17693093875818064,0.10466613587975818,0.0,0.0,0.7850626237469955,0.0,1
0.09703145768719539,0.4266466431360341,0.07858116822750856,0.0,0.010101010101010102,0.8601343461580133,0.3199422440223467,3
0.0974745237040319,0.09290158268035086,0.05500000000000001,0.0,0.0,0.8601343461580133,0.36672579134208466,2
0.0979175897208684,-0.20238694704869706,0.06480740698407861,0.0,0.0,0.8601343461580133,0.2875368091049901,6
0.09836065573770492,0.7685820045970156,0.2434132288927617,0.04501851470969102,0.0,0.9245004383162407,0.3247803827854717,3
0.09880372175454143,0.5559139541181499,0.15446682491719704,0.09660917830792959,0.0,0.9328136503668327,0.5507057084195393,11
0.09924678777137794,0.8718685786678406,0.19627786426390523,0.14259499757471625,0.030303030303030304,0.933985547715142,0.6135896562521743,23
0.09968985378821445,1.2046679114398826,0.33556668487798375,0.42874234687047186,0.0202020202020202,0.9034633546770348,0.418862407120431,27
0.10013291980505096,0.8132403067964606,0.28820131852578335,0.26441129577484646,0.010101010101010102,0.9292746109838999,0.553151233494697,17
0.10057598582188745,2.516900334271933,0.8494203906193918,0.9678154093971985,0.09090909090909093,0.9466278342126948,0.9448813083555705,141
0.10101905183872396,2.018944360564945,0.483962808488421,0.3173588925281071,0.1414141414141414,0.9810397188890834,0.8832224755651883,73
